website,category,article_number,article_url,page_weight_in_bytes
edition.cnn.com,Climate Solutions,10,https://edition.cnn.com/2024/08/27/climate/spain-costa-blanca-salty-water-drought/index.html,4480242
edition.cnn.com,Climate Solutions,11,https://edition.cnn.com/2024/08/25/climate/heat-cooling-fabrics/index.html,5236382
edition.cnn.com,Climate Solutions,12,https://edition.cnn.com/2024/08/22/climate/climate-policies-review-coal-cars/index.html,4185939
edition.cnn.com,Climate Solutions,13,https://edition.cnn.com/2024/08/22/climate/bayesian-yacht-sicily-waterspout/index.html,6807260
edition.cnn.com,Health Sleep,1,https://edition.cnn.com/2024/09/06/health/parents-phone-addiction-wellness/index.html,7533890
edition.cnn.com,Health Sleep,2,https://edition.cnn.com/2024/09/05/health/anti-racism-daily-practice-jennifer-harvey-wellness/index.html,6664474
edition.cnn.com,Health Sleep,3,https://edition.cnn.com/2024/09/03/health/chair-yoga-flexibility-stress-relief-wellness/index.html,5900436
edition.cnn.com,Health Sleep,4,https://edition.cnn.com/2024/09/02/health/phones-allowed-school-children-wellness/index.html,5798404
edition.cnn.com,Health Sleep,5,https://edition.cnn.com/2024/09/01/health/parenting-stress-tips-surgeon-general-wellness/index.html,5823165
edition.cnn.com,Health Sleep,6,https://edition.cnn.com/2024/09/01/health/emotional-eating-wellness/index.html,4296529
edition.cnn.com,Health Sleep,7,https://edition.cnn.com/2024/08/30/health/weekend-sleep-lower-heart-disease-risk-wellness/index.html,5987951
edition.cnn.com,Health Sleep,8,https://edition.cnn.com/2024/08/29/health/soiling-the-nest-teen-slang-wellness/index.html,7565773
edition.cnn.com,Health Sleep,9,https://edition.cnn.com/2024/08/28/health/semen-mens-health-wellness/index.html,4104384
edition.cnn.com,Health Sleep,10,https://edition.cnn.com/2024/08/27/health/colostrum-supplements-pros-cons-wellness/index.html,4388906
edition.cnn.com,Market Nightcap,1,https://edition.cnn.com/2024/09/06/business/corporate-america-dei-nightcap/index.html,8583518
edition.cnn.com,Market Nightcap,2,https://edition.cnn.com/2024/09/05/tech/nvidia-stock-falling-nightcap/index.html,8450679
edition.cnn.com,Market Nightcap,3,https://edition.cnn.com/2024/09/04/economy/economy-jobs-report-harris-trump-nightcap/index.html,5222150
edition.cnn.com,Market Nightcap,4,https://edition.cnn.com/2024/08/30/business/nvidia-wall-street-ai-bubble-nightcap/index.html,5319547
edition.cnn.com,Market Nightcap,5,https://edition.cnn.com/2024/08/29/business/cybertruck-tesla-nightcap/index.html,6908655
edition.cnn.com,Market Nightcap,6,https://edition.cnn.com/2024/08/22/business/harris-mcdonalds-democrats-nightcap/index.html,6529743
edition.cnn.com,Market Nightcap,7,https://edition.cnn.com/2024/08/22/business/surge-pricing-groceries-nightcap/index.html,6779853
edition.cnn.com,Market Nightcap,8,https://edition.cnn.com/2024/08/21/business/elon-musk-trump-cabinet-not/index.html,7526006
edition.cnn.com,Politics Congress,1,https://edition.cnn.com/2023/12/08/politics/coast-guard-house-oversight-investigation-invs/index.html,5634615
edition.cnn.com,Politics Congress,2,https://edition.cnn.com/2023/12/06/politics/coast-guard-sexual-assault-reforms-invs/index.html,5736855
edition.cnn.com,Politics Congress,3,https://edition.cnn.com/2023/11/10/politics/arizona-fake-electors-kifle-invs/index.html,4236426
edition.cnn.com,Politics Congress,5,https://edition.cnn.com/2023/10/25/politics/house-speaker-vote-republicans/index.html,5826659
edition.cnn.com,Politics Congress,6,https://edition.cnn.com/2023/10/25/politics/mike-johnson-speaker-nominee/index.html,6189635
edition.cnn.com,Politics Congress,7,https://edition.cnn.com/2023/10/24/politics/speakership-nightmare-republicans/index.html,4861168
edition.cnn.com,Politics Congress,8,https://edition.cnn.com/2023/10/24/politics/republicans-house-uniparty-what-matters/index.html,4510598
edition.cnn.com,Politics Congress,9,https://edition.cnn.com/2023/10/24/politics/tom-emmer-house-speaker/index.html,4841045
edition.cnn.com,Politics Congress,10,https://edition.cnn.com/2023/10/24/politics/senate-confirms-faa-michael-whitaker/index.html,6989799
edition.cnn.com,Politics Congress,12,https://edition.cnn.com/2023/10/23/politics/house-speaker-gop-nominee-chaos/index.html,5322836
edition.cnn.com,World Middleeast Israel,1,https://edition.cnn.com/2024/09/08/middleeast/allenby-crossing-shooting-west-bank-jordan-intl/index.html,4318771
edition.cnn.com,World Middleeast Israel,2,https://edition.cnn.com/2024/09/07/middleeast/israel-bedouins-arabs-unrecognized-villages-neglected-hamas-war-mime-intl/index.html,6084003
edition.cnn.com,World Middleeast Israel,3,https://edition.cnn.com/2024/09/07/middleeast/american-killed-west-bank-family-intl-hnk/index.html,5825153
edition.cnn.com,World Middleeast Israel,4,https://edition.cnn.com/2024/09/07/middleeast/israel-airstrike-lebanon-intl-latam/index.html,4451858
edition.cnn.com,World Middleeast Israel,5,https://edition.cnn.com/2024/09/06/politics/gaza-ceasefire-talks-roadblocks-white-house/index.html,6015604
edition.cnn.com,World Middleeast Israel,6,https://edition.cnn.com/2024/09/06/middleeast/israeli-military-operation-jenin-west-bank-enters-second-week-intl/index.html,5581367
edition.cnn.com,World Middleeast Israel,7,https://edition.cnn.com/2024/09/06/politics/pakistani-man-charged-plotting-terrorist-october-7-anniversary/index.html,4350485
edition.cnn.com,World Middleeast Israel,10,https://edition.cnn.com/2024/09/06/middleeast/american-activist-killed-west-bank-intl/index.html,4040100
edition.cnn.com,World Middleeast Israel,14,https://edition.cnn.com/2024/09/01/middleeast/israel-gaza-hostage-polin-goldberg-profile-intl-hnk/index.html,5543786
auone.com,Domestic,1,https://article.auone.jp/detail/1/2/2/333_2_r_20241005_1728140016258052,3903883
auone.com,Domestic,2,https://article.auone.jp/detail/1/2/2/101_2_r_20241005_1728139331398772,1975
auone.com,Domestic,3,https://article.auone.jp/detail/1/2/2/333_2_r_20241005_1728140016267432,4107345
auone.com,Domestic,4,https://article.auone.jp/detail/1/2/2/407_2_r_20241005_1728133901982719,1974
auone.com,Domestic,5,https://article.auone.jp/detail/1/2/2/216_2_r_20241005_1728133492077539,1974
auone.com,Domestic,6,https://article.auone.jp/detail/1/2/2/216_2_r_20241005_1728133491896845,1974
auone.com,Domestic,7,https://article.auone.jp/detail/1/2/2/216_2_r_20241005_1728134822237323,1974
auone.com,Domestic,8,https://article.auone.jp/detail/1/2/4/346_4_r_20241005_1728133513693677,3924021
auone.com,Domestic,9,https://article.auone.jp/detail/1/2/2/333_2_r_20241005_1728133111548142,3851982
auone.com,Domestic,10,https://article.auone.jp/detail/1/2/3/16_3_r_20241005_1728131791530159,1974
auone.com,International,1,https://article.auone.jp/detail/1/4/8/333_8_r_20241006_1728143251519530,3947635
auone.com,International,2,https://article.auone.jp/detail/1/4/8/333_8_r_20241006_1728142561627150,3973742
auone.com,International,3,https://article.auone.jp/detail/1/4/8/217_8_r_20241005_1728131422709834,1974
auone.com,International,4,https://article.auone.jp/detail/1/4/8/407_8_r_20241005_1728127792391219,1974
auone.com,International,5,https://article.auone.jp/detail/1/4/8/407_8_r_20241005_1728118901533448,1974
auone.com,International,6,https://article.auone.jp/detail/1/4/8/16_8_r_20241005_1728115532034756,1974
auone.com,International,7,https://article.auone.jp/detail/1/4/8/333_8_r_20241005_1728113412218351,4110240
auone.com,International,8,https://article.auone.jp/detail/1/4/8/333_8_r_20241005_1728112822088846,3812394
auone.com,International,9,https://article.auone.jp/detail/1/4/8/217_8_r_20241005_1728113371423543,1975
auone.com,International,10,https://article.auone.jp/detail/1/4/8/407_8_r_20241005_1728111541693499,1975
auone.com,Entertainment,1,https://article.auone.jp/detail/1/5/9/202_9_r_20241006_1728145011486125,1975
auone.com,Entertainment,2,https://article.auone.jp/detail/1/5/9/202_9_r_20241006_1728141111854007,1975
auone.com,Entertainment,3,https://article.auone.jp/detail/1/5/9/37_9_r_20241006_1728142911714358,3632419
auone.com,Entertainment,4,https://article.auone.jp/detail/1/5/9/202_9_r_20241005_1728139041938033,1975
auone.com,Entertainment,5,https://article.auone.jp/detail/1/5/9/202_9_r_20241005_1728138471650848,1974
auone.com,Entertainment,6,https://article.auone.jp/detail/1/5/9/202_9_r_20241005_1728136942265217,1974
auone.com,Entertainment,7,https://article.auone.jp/detail/1/5/9/81_9_r_20241005_1728137031902637,3811844
auone.com,Entertainment,8,https://article.auone.jp/detail/1/5/9/222_9_r_20241005_1728136551541454,1974
auone.com,Entertainment,9,https://article.auone.jp/detail/1/5/9/202_9_r_20241005_1728136091476959,1975
auone.com,Entertainment,10,https://article.auone.jp/detail/1/5/9/202_9_r_20241005_1728136001746539,1975
auone.com,Economy,1,https://article.auone.jp/detail/1/3/6/407_6_r_20241005_1728137961574073,1975
auone.com,Economy,2,https://article.auone.jp/detail/1/3/6/27_6_r_20241005_1728135232252231,3822257
auone.com,Economy,3,https://article.auone.jp/detail/1/3/7/177_7_r_20241005_1728133412597072,4039109
auone.com,Economy,4,https://article.auone.jp/detail/1/3/7/48_7_r_20241005_1728133512028130,3805672
auone.com,Economy,5,https://article.auone.jp/detail/1/3/6/27_6_r_20241005_1728132501850005,3822153
auone.com,Economy,6,https://article.auone.jp/detail/1/3/6/27_6_r_20241005_1728131592405246,4270855
auone.com,Economy,7,https://article.auone.jp/detail/1/3/6/341_6_r_20241005_1728130382025499,3301358
auone.com,Economy,8,https://article.auone.jp/detail/1/3/6/177_6_r_20241005_1728129772839764,3717181
auone.com,Economy,9,https://article.auone.jp/detail/1/3/7/32_7_r_20241005_1728135936308776,3596468
auone.com,Economy,10,https://article.auone.jp/detail/1/3/6/407_6_r_20241005_1728126611879258,1976
auone.com,Sports,1,https://article.auone.jp/detail/1/6/10/202_10_r_20241006_1728144072268448,1976
auone.com,Sports,2,https://article.auone.jp/detail/1/6/11/202_11_r_20241006_1728141801837559,1976
auone.com,Sports,3,https://article.auone.jp/detail/1/6/12/202_12_r_20241006_1728141661863081,1975
auone.com,Sports,4,https://article.auone.jp/detail/1/6/11/24_11_r_20241006_1728143221910762,4046535
auone.com,Sports,5,https://article.auone.jp/detail/1/6/12/215_12_r_20241005_1728138153882131,1976
auone.com,Sports,6,https://article.auone.jp/detail/1/6/11/24_11_r_20241005_1728139572047461,3808229
auone.com,Sports,7,https://article.auone.jp/detail/1/6/11/24_11_r_20241005_1728139572204483,3917910
auone.com,Sports,8,https://article.auone.jp/detail/1/6/10/202_10_r_20241005_1728136701450011,1976
auone.com,Sports,9,https://article.auone.jp/detail/1/6/10/407_10_r_20241005_1728136102310746,1976
auone.com,Sports,10,https://article.auone.jp/detail/1/6/10/202_10_r_20241005_1728135541622937,1976
nbcnews.com,Culture,1,https://www.nbcnews.com/news/world/lord-sainsbury-note-criticizing-national-gallery-wing-found-rcna168560,3133403
nbcnews.com,Culture,2,https://www.nbcnews.com/pop-culture/pop-culture-news/atlanta-rapper-rich-homie-quan-dies-33-rcna169817,3124493
nbcnews.com,Culture,3,https://www.nbcnews.com/pop-culture/pop-culture-news/george-rr-martin-calls-house-dragon-changes-warns-toxic-tweaks-rcna169615,3125020
nbcnews.com,Culture,4,https://www.nbcnews.com/business/consumer/chase-bank-says-aware-viral-glitch-inviting-people-commit-check-fraud-rcna169339,7898383
nbcnews.com,Culture,5,https://www.nbcnews.com/pop-culture/pop-culture-news/rapper-fatman-scoop-dies-collapsing-stage-connecticut-concert-rcna169100,3469488
nbcnews.com,Culture,6,https://www.nbcnews.com/news/world/swiss-city-basel-chosen-host-years-eurovision-song-contest-rcna168935,4073555
nbcnews.com,Culture,7,https://www.nbcnews.com/news/asian-america/bachelorette-finale-jenn-tran-brother-james-tran-devin-strader-rcna169547,3671495
nbcnews.com,Culture,8,https://www.nbcnews.com/tech/internet/baking-mrbeast-meet-youtuber-taking-platforms-biggest-creator-rcna168610,4008736
nbcnews.com,Culture,9,https://www.nbcnews.com/tech/internet/disney-world-stampede-caused-false-active-shooter-claims-sheriff-says-rcna168951,4052493
nbcnews.com,Culture,10,https://www.nbcnews.com/pop-culture/taylor-swift-fans-kamala-harris-fundraiser-zoom-carole-king-rcna168607,4527983
nbcnews.com,2024 Elections,1,https://www.nbcnews.com/investigations/trump-vows-prosecute-political-foes-others-corrupt-cheaters-rcna169292,7047380
nbcnews.com,2024 Elections,2,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trump-false-claims-schools-transgender-surgeries-rcna170217,4441889
nbcnews.com,2024 Elections,3,https://www.nbcnews.com/tech/misinformation/white-house-denounces-dangerous-false-claims-haitian-immigrants-spread-rcna170435,6892341
nbcnews.com,2024 Elections,4,https://www.nbcnews.com/news/latino/venezuelas-election-crisis-shows-limits-us-administrations-roots-migra-rcna170321,3172037
nbcnews.com,2024 Elections,5,https://www.nbcnews.com/politics/2024-election/trump-harris-debate-biden-exit-trump-shooting-rcna169845,4570164
nbcnews.com,2024 Elections,6,https://www.nbcnews.com/tech/misinformation/jd-vance-ohio-police-no-reports-haitian-immigrants-harming-pets-rcna170271,3144183
nbcnews.com,2024 Elections,7,https://www.nbcnews.com/politics/donald-trump/trump-warns-prison-sentences-people-cheated-2024-rcna170088,7137272
nbcnews.com,2024 Elections,8,https://www.nbcnews.com/news/asian-america/battleground-states-south-asians-2024-election-rcna169796,3208237
nbcnews.com,2024 Elections,9,https://www.nbcnews.com/politics/congress/speaker-johnsons-government-funding-strategy-life-support-defections-m-rcna170328,7716535
nbcnews.com,2024 Elections,10,https://www.nbcnews.com/politics/2024-election/rfk-jr-will-appear-michigan-ballot-state-supreme-court-rules-rcna170289,3631598
nbcnews.com,Business,1,https://www.nbcnews.com/business/business-news/la-rams-are-2-billion-la-chargers-rcna169829,3188712
nbcnews.com,Business,2,https://www.nbcnews.com/business/business-news/red-lobster-cleared-exit-chapter-11-bankruptcy-rcna169833,3104070
nbcnews.com,Business,3,https://www.nbcnews.com/news/latino/puerto-rican-adults-financially-insecure-study-rcna169529,3283570
nbcnews.com,Business,4,https://www.nbcnews.com/business/business-news/nfls-big-media-rights-payday-years-subject-shifting-industry-rcna169638,3201970
nbcnews.com,Business,5,https://www.nbcnews.com/business/consumer/meat-launch-new-steak-alternative-focuses-health-rcna169636,3196571
nbcnews.com,Business,6,https://www.nbcnews.com/business/autos/swedens-volvo-cars-scraps-plan-only-sell-electric-vehicles-2030-rcna169553,3103667
nbcnews.com,Business,7,https://www.nbcnews.com/business/economy/which-counties-decide-2024-election-economy-housing-employment-details-rcna167125,3751728
nbcnews.com,Business,8,https://www.nbcnews.com/business/business-news/biden-preparing-block-us-steel-sale-japanese-company-rcna169595,7231633
nbcnews.com,Business,9,https://www.nbcnews.com/news/world/nippon-steel-japan-us-takeover-kamala-harris-election-rcna169486,3940740
nbcnews.com,Business,10,https://www.nbcnews.com/sports/nfl/most-valuable-nfl-franchise-rcna169715,3123814
nbcnews.com,Paris 2024,1,https://www.nbcnews.com/business/business-news/success-paris-los-angeles-looks-elevate-olympic-games-2028-rcna170654,3239129
nbcnews.com,Paris 2024,2,https://www.nbcnews.com/news/sports/hunter-woodhall-wins-400-meter-paralympics-weeks-wife-claims-gold-olym-rcna169993,9782440
nbcnews.com,Paris 2024,3,https://www.nbcnews.com/nbc-out/out-news/french-dj-lgbtq-icon-carries-paralympic-torch-defy-hate-endured-olympi-rcna168196,3111961
nbcnews.com,Paris 2024,4,https://www.nbcnews.com/sports/olympics/noah-lyles-race-tyreek-hill-rcna167457,6954944
nbcnews.com,Paris 2024,5,https://www.nbcnews.com/sports/olympics/olympic-gold-medalist-noah-lyles-challenged-race-dolphins-receiver-tyr-rcna167351,7939211
nbcnews.com,Paris 2024,6,https://www.nbcnews.com/sports/olympics/jordan-chiles-stripped-bronze-gymnastics-biggest-controversy-2000-sydn-rcna166447,7214412
nbcnews.com,Paris 2024,7,https://www.nbcnews.com/news/sports/paralympic-sprinter-nick-mayhugh-refused-let-dreams-die-rcna166596,7835259
nbcnews.com,Paris 2024,8,https://www.nbcnews.com/nbc-out/out-news/jk-rowling-elon-musk-cyberbullying-lawsuit-boxer-imane-khelif-rcna166537,6907224
nbcnews.com,Paris 2024,9,https://www.nbcnews.com/nbc-out/out-news/italian-sprinter-transgender-paralympic-games-valentina-petrillo-rcna166362,3147765
nbcnews.com,Paris 2024,10,https://www.nbcnews.com/news/us-news/olympic-flag-arrives-los-angeles-host-city-2028-games-rcna166343,3502769
nbcnews.com,Science Space,2,https://www.nbcnews.com/science/space/chinese-scientists-use-lunar-soil-produce-water-rcna167951,3102039
nbcnews.com,Science Space,3,https://www.nbcnews.com/news/moon-active-volcanoes-dinosaur-age-study-finds-rcna169875,3984517
nbcnews.com,Science Space,4,https://www.nbcnews.com/science/space/nasa-perseverance-rover-journey-crater-rim-rcna168616,3218267
nbcnews.com,Science Space,5,https://www.nbcnews.com/science/space/spacex-postpones-launch-private-polaris-mission-again-rcna168583,3137152
nbcnews.com,Science Space,6,https://www.nbcnews.com/science/space/boeing-starliner-return-no-astronauts-rcna169336,7863234
nbcnews.com,Science Space,7,https://www.nbcnews.com/science/space/boeing-starliner-capsule-return-uncrewed-late-week-nasa-rcna169007,6976974
nbcnews.com,Science Space,8,https://www.nbcnews.com/science/space/spacex-polaris-launch-postponed-helium-leak-detected-rcna167168,3648205
nbcnews.com,Science Space,9,https://www.nbcnews.com/science/space/spacex-launches-private-mission-civilian-spacewalk-rcna168436,6959893
nbcnews.com,Science Space,10,https://www.nbcnews.com/science/space/boeing-spaceship-what-went-wrong-nasa-astronauts-rcna167163,7461482
nbcnews.com,Science Space,11,https://www.nbcnews.com/science/space/nasa-astronauts-stuck-space-station-will-return-spacex-rcna167164,7868886
apnnews.com,Fact Check,1,https://apnews.com/article/fact-check-misinformation-trump-california-news-conference-a02862f23ebb777057842803e37eff80,6489523
apnnews.com,Fact Check,2,https://apnews.com/article/trump-harris-detroit-crowd-size-photo-ff54a66d8e3197c90068ba94847297cf,6429147
apnnews.com,Fact Check,3,https://apnews.com/article/fact-check-misinformation-democratic-national-convention-420ffa361f1ff78590b5eb6aa304a452,7243089
apnnews.com,Fact Check,4,https://apnews.com/article/debate-harris-trump-fact-focus-abortion-crime-0e368102d38d87d708a8a497a38f4fb2,7597226
apnnews.com,Fact Check,5,https://apnews.com/article/kamala-harris-elon-musk-x-twitter-rfk-c7d6ca7cda02e29cb6acc5ad25d3d6dc,7106606
apnnews.com,Fact Check,6,https://apnews.com/article/kamala-harris-rally-north-carolina-economy-fact-check-4a685dc826c732944727724d94173b08,7355845
apnnews.com,Fact Check,7,https://apnews.com/article/false-claims-walz-dog-social-media-4e221874fde5d4aaea41c0353723cd59,6828225
apnnews.com,Fact Check,8,https://apnews.com/article/democratic-national-convention-fact-focus-8d0c2455e47bfea7be5d00cf9a21281d,7082642
apnnews.com,Fact Check,9,https://apnews.com/article/trump-press-conference-new-jersey-misinformation-fact-check-f8ed52f64a12cf450b0d0f2591c9d92b,7021248
apnnews.com,Fact Check,10,https://apnews.com/article/haitian-immigrants-vance-trump-ohio-6e4a47c52b23ae2c802d216369512ca5,7145349
apnnews.com,NFL,1,https://apnews.com/article/onside-kick-payton-rules-kicking-nfl-4a7b39310d7b4341a6f834c317cc9a40,7602417
apnnews.com,NFL,2,https://apnews.com/article/49ers-analysis-week-2-3ff825f33160235a6dfb258e692a9c80,7938825
apnnews.com,NFL,3,https://apnews.com/article/panthers-andy-dalton-8d44797453b3f3176268587e58fdeb63,7448380
apnnews.com,NFL,4,https://apnews.com/article/eagles-falcons-score-barkley-ae1d5f20e97d784ee104606be78bfc9a,7909233
apnnews.com,NFL,5,https://apnews.com/article/eagles-nick-foles-honor-033fc9d4405903754cf4ac2b6adb87d2,7767766
apnnews.com,NFL,6,https://apnews.com/article/49ers-deebo-samuel-0927e17e9b78ea2e5442e6fd50dd701b,7718948
apnnews.com,NFL,7,https://apnews.com/article/chargers-harbaugh-dobbins-herbert-analysis-42156edf7cd2a55dadeb59e4d6b06dde,7820474
apnnews.com,NFL,8,https://apnews.com/article/barkley-mixon-dobbins-jacobs-jones-pollard-f9add670fef4c6069c2558bcf37fd325,7893499
apnnews.com,NFL,9,https://apnews.com/article/eagles-falcons-score-c93d17f8f18bdabc2812b941a4e16934,7823357
apnnews.com,NFL,10,https://apnews.com/article/mahomes-butker-minshew-carr-prescott-kamara-shaheed-purdy-goff-66936841731534b22d6270ad6f176337,9084276
apnnews.com,Music,1,https://apnews.com/article/suki-waterhouse-memoir-of-a-sparklemuffin-album-175c28571877f77c3e9e7ce05b2c1b40,11594246
apnnews.com,Music,2,https://apnews.com/article/miami-vice-anniversary-florida-b1f342bfe61a81761f475fd98afdb8b8,8293737
apnnews.com,Music,3,https://apnews.com/article/streaming-tv-movies-music-sept-urban-0560ba05545110bfbfa9555041cb11f5,9317667
apnnews.com,Music,4,https://apnews.com/article/whitney-houston-concert-film-south-africa-15cbb72fd92386b96ff54bd3ddb6fd42,7884730
apnnews.com,Music,5,https://apnews.com/article/yolanda-adams-sunny-days-gospel-ca79c8062d8752ad62b5c20bcdab08c1,8319711
apnnews.com,Music,6,https://apnews.com/article/dawn-richard-sean-diddy-combs-lawsuit-e3d701a345c0d61a4ba9a63520486d2c,7670103
apnnews.com,Music,7,https://apnews.com/article/janes-addiction-fight-farrell-navarro-boston-5130cad0ac2f19f70e1e2c7c648b9921,4399352
apnnews.com,Music,8,https://apnews.com/article/nicky-jam-trump-mana-8391251a8df583260ff9f3a87e943c31,7268180
apnnews.com,Music,9,https://apnews.com/article/latin-grammys-nominations-2024-73f471d6d68bc2d5c759196cf54abe64,8845856
apnnews.com,Music,10,https://apnews.com/article/cardi-b-offest-newborn-f06ab9b383345dc13118792a94b96fde,6817048
apnnews.com,Health,1,https://apnews.com/article/maternal-mortality-rate-us-global-deaths-norway-211218f769e9a5a6e856a485fb31aef3,8066688
apnnews.com,Health,2,https://apnews.com/article/climate-change-nigeria-malnutrition-fortified-food-be665441b473f998c1199821d798879c,7993544
apnnews.com,Health,3,https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7,7177692
apnnews.com,Health,4,https://apnews.com/article/harris-abortion-death-trump-georgia-f9c65fb7019938f0fff18e61d4f2d84a,6724738
apnnews.com,Health,5,https://apnews.com/article/dea-drugs-china-fentanyl-diplomacy-4405d6169a47c723c6932a3294c4ac35,7694852
apnnews.com,Health,6,https://apnews.com/article/senate-ivf-vote-trump-harris-1bb3d09855a23802045fe7e6a5696561,7398561
apnnews.com,Health,7,https://apnews.com/article/pregnancy-brain-changes-mri-164b505abd05d3e5c9d93c0ef2953a80,7283993
apnnews.com,Health,8,https://apnews.com/article/menopause-dental-dry-mouth-estrogen-414c39e119f4d3f17e9be289c9dd6914,6342473
apnnews.com,Health,9,https://apnews.com/article/immigration-hospitals-florida-texas-desantis-abbott-21faed1d4d1b984ea3557d09f22dab9d,8345824
apnnews.com,Health,10,https://apnews.com/article/bird-flu-h5n1-missouri-cdc-808b4db88bc5e70ed32760d8b01f627b,7283230
apnnews.com,US Supreme Court,1,https://apnews.com/article/supreme-court-citizenship-elections-arizona-62b7e777cfdbb99242510e562de00781,8027109
apnnews.com,US Supreme Court,2,https://apnews.com/article/ketanji-jackson-supreme-court-memoir-2dd0fb43e7bd6929e97817e05847ca5a,8088268
apnnews.com,US Supreme Court,3,https://apnews.com/article/supreme-court-threat-brett-kavanaugh-nicholas-roske-767c1c519906f0551328fdb3a503cc65,7380339
apnnews.com,US Supreme Court,4,https://apnews.com/article/supreme-court-gorsuch-regulations-ethics-term-limits-3369051d70ec67942d72b5f2afd078d8,8390181
apnnews.com,US Supreme Court,5,https://apnews.com/article/supreme-court-oklahoma-family-planning-title-x-3df24e69294f513e68634e6d6a146cf1,7913537
apnnews.com,US Supreme Court,6,https://apnews.com/article/supreme-court-samuel-alito-financial-disclosures-7989d3ed7c3a72e51547d56fa112094f,7488042
apnnews.com,US Supreme Court,7,https://apnews.com/article/clarence-thomas-harlan-crow-jet-gop-donor-26268bf665ee2233f0e4c5ec836823b2,7718633
apnnews.com,US Supreme Court,8,https://apnews.com/article/supreme-court-donald-trump-hush-money-new-york-missouri-0ac6c30ebafb50e8652ca6be6109e32b,767413
apnnews.com,US Supreme Court,9,https://apnews.com/article/supreme-court-biden-student-loans-f566c623ccb3f322523d7e0a2f88b0c5,7946707
apnnews.com,US Supreme Court,10,https://apnews.com/article/supreme-court-education-title-ix-transgender-rights-07cb05f13b4157ff6e017a559b7c8ffa,12378862
wiadomosci.wp.pl,Military,1,"https://tech.wp.pl/nowy-transport-rosyjskich-armatohaubic-2s19-msta-s-zmierza-w-kierunku-ukrainy,7078153003928544a",931403
wiadomosci.wp.pl,Military,2,"https://tech.wp.pl/na-okopy-rosjan-spada-napalm-nowosc-w-ukrainskich-dronach,7078134002523072a",929045
wiadomosci.wp.pl,Military,3,"https://tech.wp.pl/polska-przyszla-potega-pancerna-nato-niewiele-nam-brakuje,7078143187696608a",933532
wiadomosci.wp.pl,Military,4,"https://tech.wp.pl/kon-trojanski-izraela-bojownikow-hezbollahu-czeka-niespodzianka,7078107667692512a",923071
wiadomosci.wp.pl,Military,5,"https://tech.wp.pl/smoczy-dron-vs-czolg-nietypowe-starcie-w-ukrainie,7078078197222368a",898630
wiadomosci.wp.pl,Military,6,"https://tech.wp.pl/pokazali-nowa-bron-to-zmieniona-wersja-ukrainskiej-wizytowki-artyleryjskiej,7078052707269568a",983453
wiadomosci.wp.pl,Military,7,"https://tech.wp.pl/polskie-pociski-dla-homara-k-bedziemy-produkowac-wlasna-amunicje,7078064199916480a",927563
wiadomosci.wp.pl,Military,8,"https://tech.wp.pl/pantery-doplynely-do-polski-w-drodze-sa-juz-kolejne,7078063820573664a",951211
wiadomosci.wp.pl,Military,9,"https://tech.wp.pl/rosjanie-beda-miec-klopoty-zacznie-sie-za-kilka-tygodni,7078048092826560a",938962
wiadomosci.wp.pl,Military,10,"https://tech.wp.pl/gigant-pojawil-sie-nad-polska-wiadomo-skad-przylecial,7078021868661728a",889299
wiadomosci.wp.pl,Tennis,1,https://sportowefakty.wp.pl/tenis/1149361/fatalne-wiesci-sabalenka-o-krok-od-zdetronizowania-swiatek,775367
wiadomosci.wp.pl,Tennis,2,https://sportowefakty.wp.pl/tenis/1149330/fibak-mocno-o-zwolnieniu-trenera-przez-swiatek-niepokojacy-moment,783377
wiadomosci.wp.pl,Tennis,3,https://sportowefakty.wp.pl/tenis/1149385/zwycieski-start-danila-miedwiediewa-porazka-mistrza-z-tokio,775807
wiadomosci.wp.pl,Tennis,4,https://sportowefakty.wp.pl/tenis/1149406/kibice-wniebowzieci-zagra-o-final-przed-wlasna-publicznoscia,778102
wiadomosci.wp.pl,Tennis,5,https://sportowefakty.wp.pl/tenis/1149229/znamy-polfinalistow-zawodow-w-kozerkach-ciezki-piatek-dla-polakow,768780
wiadomosci.wp.pl,Tennis,6,https://sportowefakty.wp.pl/tenis/1149320/czeszka-zagrala-dla-igi-swiatek-tylko-spojrz-na-ranking-wta,761375
wiadomosci.wp.pl,Tennis,7,https://sportowefakty.wp.pl/tenis/1149312/radwanska-prowadzil-do-samego-konca-nadala-mu-smieszny-pseudonim,757815
wiadomosci.wp.pl,Tennis,8,https://sportowefakty.wp.pl/tenis/1149228/znow-to-zrobila-czeszka-ma-patent-na-sabalenke,752960
wiadomosci.wp.pl,Tennis,9,https://sportowefakty.wp.pl/tenis/1149287/od-tytulow-moze-sie-zakrecic-w-glowie-tyle-osiagnal-z-iga-swiatek,766401
wiadomosci.wp.pl,Tennis,10,https://sportowefakty.wp.pl/tenis/1149372/cos-tu-nie-gra-legenda-nie-ma-watpliwosci-ws-swiatek,773882
wiadomosci.wp.pl,Finance,1,https://finanse.wp.pl/tyle-zarabia-sie-na-sprzataniu-grobow-zainteresowanie-jest-ogromne-7078054761774048a,1223789
